Method,ID,THR,CLOSE,FAR,POS,NEG,AUC,AUPR
ZMIp,P26678,0,8,16,185,185,0.497414170927684,0.508628466116237
PSICOV,P26678,0,8,16,185,185,0.495398100803506,0.508218976004624
PHACE,P26718,0,8,16,563,563,0.779562039189951,0.80772785439631
CAPS,P26718,0,8,16,563,563,0.510657193605684,0.529583118149232
CAPS_Bootstrap,P26718,0,8,16,563,563,0.510657193605684,0.529583118149232
CoMap,P26718,0,8,16,563,563,0.507104795737123,0.521150577623574
DCA,P26718,0,8,16,563,563,0.732655243888204,0.761029512367069
GaussDCA,P26718,0,8,16,563,563,0.729408869637095,0.757151167380635
ZMIp,P26718,0,8,16,563,563,0.599027034189463,0.629622783521718
PSICOV,P26718,0,8,16,563,563,0.620413983701876,0.646279658895915
PHACE,P26718,5,8,16,288,288,0.620671778549382,0.649377384249487
CAPS,P26718,5,8,16,288,288,0.505220389660494,0.5159830027505
CAPS_Bootstrap,P26718,5,8,16,288,288,0.505208333333333,0.514984106665598
CoMap,P26718,5,8,16,288,288,0.508680555555556,0.524978569240649
DCA,P26718,5,8,16,288,288,0.644700038580247,0.662668614312685
GaussDCA,P26718,5,8,16,288,288,0.643494405864197,0.666025517905359
ZMIp,P26718,5,8,16,288,288,0.48974609375,0.49360095405171
PSICOV,P26718,5,8,16,288,288,0.545838155864198,0.545354721028334
PHACE,P27216,0,8,16,1463,1463,0.855120775903593,0.875762656354534
CAPS,P27216,0,8,16,1463,1463,0.54247234939396,0.587829313931304
CAPS_Bootstrap,P27216,0,8,16,1463,1463,0.542275187128948,0.580431232813309
CoMap,P27216,0,8,16,1463,1463,0.510599340580993,0.529330147787663
DCA,P27216,0,8,16,1463,1463,0.762540945042653,0.782718915795969
GaussDCA,P27216,0,8,16,1463,1463,0.746481097418247,0.767158913455853
ZMIp,P27216,0,8,16,1463,1463,0.580833959004265,0.59413425748386
PSICOV,P27216,0,8,16,1463,1463,0.651201732037793,0.662127253835101
PHACE,P27216,5,8,16,459,459,0.758867671978015,0.790119393951848
CAPS,P27216,5,8,16,459,459,0.5239983671997,0.555590288361152
CAPS_Bootstrap,P27216,5,8,16,459,459,0.523855971824702,0.546462704519526
CoMap,P27216,5,8,16,459,459,0.515271903968559,0.53931991189388
DCA,P27216,5,8,16,459,459,0.760524204840494,0.788483812729123
GaussDCA,P27216,5,8,16,459,459,0.750793854215615,0.780474803516948
ZMIp,P27216,5,8,16,459,459,0.521852943549727,0.556182614720114
PSICOV,P27216,5,8,16,459,459,0.524081431168449,0.540894889208339
PHACE,P27707,0,8,16,1135,1135,0.858207223117081,0.890410945621745
CAPS,P27707,0,8,16,1135,1135,0.64548351413767,0.702487562839502
CAPS_Bootstrap,P27707,0,8,16,1135,1135,0.644442158784374,0.692486091041433
CoMap,P27707,0,8,16,1135,1135,0.507929515418502,0.521859578989826
DCA,P27707,0,8,16,1135,1135,0.772196627141998,0.792180113455206
GaussDCA,P27707,0,8,16,1135,1135,0.765909681926681,0.788883736502426
ZMIp,P27707,0,8,16,1135,1135,0.621905334859981,0.626202232765212
PSICOV,P27707,0,8,16,1135,1135,0.671435502338489,0.685855580808021
PHACE,P27707,5,8,16,419,419,0.686131885783288,0.739905228829178
CAPS,P27707,5,8,16,419,419,0.588399473687208,0.643413029915815
CAPS_Bootstrap,P27707,5,8,16,419,419,0.587750126736576,0.636114600159783
CoMap,P27707,5,8,16,419,419,0.503568560215538,0.508337918392294
DCA,P27707,5,8,16,419,419,0.656905576978943,0.681997117154519
GaussDCA,P27707,5,8,16,419,419,0.65128929545856,0.677115808019365
ZMIp,P27707,5,8,16,419,419,0.577747905286481,0.554653218810209
PSICOV,P27707,5,8,16,419,419,0.612060765204117,0.575153374722587
PHACE,P27918,0,8,16,846,846,0.88959028441449,0.915146896120791
CAPS,P27918,0,8,16,846,846,0.554926814546552,0.603778841007494
CAPS_Bootstrap,P27918,0,8,16,846,846,0.554460148997647,0.596532650074935
CoMap,P27918,0,8,16,846,846,0.513593380614657,0.536098151835656
DCA,P27918,0,8,16,846,846,0.805139189287372,0.825702286467095
GaussDCA,P27918,0,8,16,846,846,0.790866768382991,0.811063725485889
ZMIp,P27918,0,8,16,846,846,0.677088398191461,0.680534383537622
PSICOV,P27918,0,8,16,846,846,0.671805576513589,0.691022289320586
PHACE,P27918,5,8,16,437,437,0.821939686545985,0.84920175987047
CAPS,P27918,5,8,16,437,437,0.533861516790683,0.571510252309239
CAPS_Bootstrap,P27918,5,8,16,437,437,0.533442600631516,0.562441263799254
CoMap,P27918,5,8,16,437,437,0.506864988558352,0.520553759720982
DCA,P27918,5,8,16,437,437,0.746896093083171,0.776213443723376
GaussDCA,P27918,5,8,16,437,437,0.733019495310758,0.757863854258882
ZMIp,P27918,5,8,16,437,437,0.670779026962491,0.658559555526569
PSICOV,P27918,5,8,16,437,437,0.619597945216239,0.598456506228983
PHACE,P28482,0,8,16,1754,1754,0.864170542262742,0.894011139585773
CAPS,P28482,0,8,16,1754,1754,0.636349038977857,0.706277264488591
CAPS_Bootstrap,P28482,0,8,16,1754,1754,0.636458903512935,0.706169936074678
CoMap,P28482,0,8,16,1754,1754,0.513974573836119,0.536869469154226
DCA,P28482,0,8,16,1754,1754,0.742491506626327,0.757337328879192
GaussDCA,P28482,0,8,16,1754,1754,0.745123542344653,0.762015250482484
ZMIp,P28482,0,8,16,1754,1754,0.534059956132197,0.532295368438852
PSICOV,P28482,0,8,16,1754,1754,0.665577555910647,0.667525078496128
PHACE,P28482,5,8,16,780,780,0.746023997370154,0.804560184846525
CAPS,P28482,5,8,16,780,780,0.581558185404339,0.640779762413372
CAPS_Bootstrap,P28482,5,8,16,780,780,0.581353550295858,0.635898194871645
CoMap,P28482,5,8,16,780,780,0.506410256410256,0.519410568680883
DCA,P28482,5,8,16,780,780,0.651783366206443,0.657781880838215
GaussDCA,P28482,5,8,16,780,780,0.648699046679816,0.660554374537641
ZMIp,P28482,5,8,16,780,780,0.512749835634451,0.505694398861415
PSICOV,P28482,5,8,16,780,780,0.579810979618672,0.565911789528682
PHACE,P29033,0,8,16,939,939,0.760404935348028,0.805699041947307
CAPS,P29033,0,8,16,939,939,0.560654674211003,0.610055216543316
CAPS_Bootstrap,P29033,0,8,16,939,939,0.560819125324224,0.611375732862525
CoMap,P29033,0,8,16,939,939,0.507454739084132,0.519162402444975
DCA,P29033,0,8,16,939,939,0.728424297481858,0.729459090292062
GaussDCA,P29033,0,8,16,939,939,0.712512234595751,0.713840988949914
ZMIp,P29033,0,8,16,939,939,0.545883561806966,0.544586196408614
PSICOV,P29033,0,8,16,939,939,0.659522683479241,0.665478263464702
PHACE,P29033,5,8,16,277,277,0.576470434907271,0.628744737417362
CAPS,P29033,5,8,16,277,277,0.519868628549831,0.547552722574913
CAPS_Bootstrap,P29033,5,8,16,277,277,0.519933792959637,0.549305458371959
CoMap,P29033,5,8,16,277,277,0.510830324909747,0.529977319262102
DCA,P29033,5,8,16,277,277,0.680955049590115,0.679923962912608
GaussDCA,P29033,5,8,16,277,277,0.652947386255522,0.653818510257146
ZMIp,P29033,5,8,16,277,277,0.490779236012459,0.474097303775409
PSICOV,P29033,5,8,16,277,277,0.539502665224361,0.551373690054172
PHACE,P29218,0,8,16,1493,1493,0.908462756987396,0.927367586049409
CAPS,P29218,0,8,16,1493,1493,0.519014386852869,0.544504218229796
CAPS_Bootstrap,P29218,0,8,16,1493,1493,0.51870416487031,0.536177176241686
CoMap,P29218,0,8,16,1493,1493,0.510379987160444,0.527905177136491
DCA,P29218,0,8,16,1493,1493,0.777134553794018,0.807086198384533
GaussDCA,P29218,0,8,16,1493,1493,0.768259468499795,0.80123511677747
ZMIp,P29218,0,8,16,1493,1493,0.619680859415833,0.634152442749873
PSICOV,P29218,0,8,16,1493,1493,0.664689291262776,0.68465505602293
PHACE,P29218,5,8,16,732,732,0.844402266415837,0.865772486168881
CAPS,P29218,5,8,16,732,732,0.502818089521933,0.508023816742158
CAPS_Bootstrap,P29218,5,8,16,732,732,0.502648257636836,0.504211505179421
CoMap,P29218,5,8,16,732,732,0.514329332019469,0.535393480377068
DCA,P29218,5,8,16,732,732,0.720242094419062,0.75841680131092
GaussDCA,P29218,5,8,16,732,732,0.714938114007585,0.759520015511182
ZMIp,P29218,5,8,16,732,732,0.555704858311684,0.567540589833407
PSICOV,P29218,5,8,16,732,732,0.563707486040192,0.560412498580208
PHACE,P29372,0,8,16,1102,1102,0.790623219291109,0.814451482945895
CAPS,P29372,0,8,16,1102,1102,0.551015559896048,0.596659191166
CAPS_Bootstrap,P29372,0,8,16,1102,1102,0.550930332904042,0.592710457449582
CoMap,P29372,0,8,16,1102,1102,0.505443410924206,0.51620633810398
DCA,P29372,0,8,16,1102,1102,0.753689052407602,0.759506357381291
GaussDCA,P29372,0,8,16,1102,1102,0.742706298727607,0.749283702852648
ZMIp,P29372,0,8,16,1102,1102,0.677482946367107,0.649051376116653
PSICOV,P29372,0,8,16,1102,1102,0.652951983030359,0.659639623523037
PHACE,P29372,5,8,16,580,580,0.694640309155767,0.730426045792406
CAPS,P29372,5,8,16,580,580,0.529377229488704,0.561750649737449
CAPS_Bootstrap,P29372,5,8,16,580,580,0.529356420927467,0.557473313248022
CoMap,P29372,5,8,16,580,580,0.506034482758621,0.518453894517538
DCA,P29372,5,8,16,580,580,0.725945303210464,0.728597909067925
GaussDCA,P29372,5,8,16,580,580,0.707547562425685,0.713498025516206
ZMIp,P29372,5,8,16,580,580,0.677769024970274,0.630088511234215
PSICOV,P29372,5,8,16,580,580,0.609215219976219,0.602313556878022
PHACE,P29466,0,8,16,785,785,0.887214897156074,0.871980393092892
CAPS,P29466,0,8,16,785,785,0.532292587934602,0.549216242737138
CAPS_Bootstrap,P29466,0,8,16,785,785,0.532417542293805,0.551191115029851
CoMap,P29466,0,8,16,785,785,0.511461722585095,0.528876283903307
DCA,P29466,0,8,16,785,785,0.775346667207595,0.782083168872461
GaussDCA,P29466,0,8,16,785,785,0.772153028520429,0.7827296461293
ZMIp,P29466,0,8,16,785,785,0.650952168444967,0.646699822959607
PSICOV,P29466,0,8,16,785,785,0.629865714633454,0.685167483351452
PHACE,P29466,5,8,16,328,328,0.876096817370615,0.872489714422911
CAPS,P29466,5,8,16,328,328,0.534958729922665,0.566339894929417
CAPS_Bootstrap,P29466,5,8,16,328,328,0.534921549672814,0.562250826040499
CoMap,P29466,5,8,16,328,328,0.507621951219512,0.522424221381176
DCA,P29466,5,8,16,328,328,0.76882250148721,0.793662644295924
GaussDCA,P29466,5,8,16,328,328,0.759155636525878,0.786858599283377
ZMIp,P29466,5,8,16,328,328,0.579333358120167,0.575100590202629
PSICOV,P29466,5,8,16,328,328,0.531487024092802,0.540467204889523
PHACE,P29508,0,8,16,1968,1968,0.792500640326525,0.829532311104859
CAPS,P29508,0,8,16,1968,1968,0.531292215075352,0.56533820231021
CAPS_Bootstrap,P29508,0,8,16,1968,1968,0.530951137922202,0.556077497153457
CoMap,P29508,0,8,16,1968,1968,0.509145954169145,0.525719806856218
DCA,P29508,0,8,16,1968,1968,0.736529388921936,0.75803048669742
GaussDCA,P29508,0,8,16,1968,1968,0.726565856550334,0.748176172285469
ZMIp,P29508,0,8,16,1968,1968,0.56323082428614,0.579962093466514
PSICOV,P29508,0,8,16,1968,1968,0.579321351997819,0.599787207099795
PHACE,P29508,5,8,16,1020,1020,0.662376009227221,0.696712445573062
CAPS,P29508,5,8,16,1020,1020,0.50797337562476,0.52047246786354
CAPS_Bootstrap,P29508,5,8,16,1020,1020,0.507806612841215,0.51349503924577
CoMap,P29508,5,8,16,1020,1020,0.506368704344483,0.518068869120559
DCA,P29508,5,8,16,1020,1020,0.680625720876586,0.708115323752401
GaussDCA,P29508,5,8,16,1020,1020,0.6644261822376,0.694718292677368
ZMIp,P29508,5,8,16,1020,1020,0.475937139561707,0.502717756002872
PSICOV,P29508,5,8,16,1020,1020,0.475266243752403,0.492910484900679
PHACE,P29965,0,8,16,715,715,0.553165435962638,0.598043793886791
CAPS,P29965,0,8,16,715,715,0.499302655386572,0.49818343925592
CAPS_Bootstrap,P29965,0,8,16,715,715,0.499300699300699,0.498999928080623
CoMap,P29965,0,8,16,715,715,0.502099858183774,0.507379512719755
DCA,P29965,0,8,16,715,715,0.6533405056482,0.641398230783005
GaussDCA,P29965,0,8,16,715,715,0.647131889089931,0.629603203521948
ZMIp,P29965,0,8,16,715,715,0.534175754315615,0.566687046924657
PSICOV,P29965,0,8,16,715,715,0.513738569123185,0.527892789925752
PHACE,P29965,5,8,16,409,409,0.506611629533539,0.543924182121279
CAPS,P29965,5,8,16,409,409,0.49999402203478,0.499278646691369
CAPS_Bootstrap,P29965,5,8,16,409,409,0.5,0.501015205734066
CoMap,P29965,5,8,16,409,409,0.502447976757671,0.508264876824652
DCA,P29965,5,8,16,409,409,0.603451677118143,0.588615604144397
GaussDCA,P29965,5,8,16,409,409,0.596702554384539,0.574136693765889
ZMIp,P29965,5,8,16,409,409,0.548932634309934,0.592918333536105
PSICOV,P29965,5,8,16,409,409,0.433253029333875,0.457575517816522
PHACE,P29972,0,8,16,1314,1314,0.795056863331087,0.816583610507054
CAPS,P29972,0,8,16,1314,1314,0.541939747341011,0.57418631707098
CAPS_Bootstrap,P29972,0,8,16,1314,1314,0.540939223767459,0.558703156678829
CoMap,P29972,0,8,16,1314,1314,0.513318112633181,0.535501702452109
DCA,P29972,0,8,16,1314,1314,0.74695817666669,0.764512468425576
GaussDCA,P29972,0,8,16,1314,1314,0.719325192459613,0.738545152245927
ZMIp,P29972,0,8,16,1314,1314,0.57033637283997,0.556302458134745
PSICOV,P29972,0,8,16,1314,1314,0.653400679718938,0.6507759857973
PHACE,P29972,5,8,16,495,495,0.654688297112539,0.655826136427883
CAPS,P29972,5,8,16,495,495,0.509278645036221,0.522719705505749
CAPS_Bootstrap,P29972,5,8,16,495,495,0.508835833078257,0.510632167355579
CoMap,P29972,5,8,16,495,495,0.511111111111111,0.530613764107377
DCA,P29972,5,8,16,495,495,0.685897357412509,0.696987214278725
GaussDCA,P29972,5,8,16,495,495,0.655231098867462,0.670981820491221
ZMIp,P29972,5,8,16,495,495,0.487368635853484,0.471224503703249
PSICOV,P29972,5,8,16,495,495,0.581265177022752,0.569132997042241
PHACE,P29973,0,8,16,2144,2144,0.998536787842505,0.998532639365281
CAPS,P29973,0,8,16,2144,2144,0.813416846214357,0.870287716538334
CAPS_Bootstrap,P29973,0,8,16,2144,2144,0.812983604018155,0.868913120600671
CoMap,P29973,0,8,16,2144,2144,0.50722947761194,0.521459291683953
DCA,P29973,0,8,16,2144,2144,0.874739597836382,0.880052252392523
GaussDCA,P29973,0,8,16,2144,2144,0.872606997660949,0.881512225631461
ZMIp,P29973,0,8,16,2144,2144,0.643765054160169,0.668519260370628
PSICOV,P29973,0,8,16,2144,2144,0.698118512788205,0.73164915244072
PHACE,P29973,5,8,16,711,711,0.999849660053687,0.999851288949829
CAPS,P29973,5,8,16,711,711,0.803196108569179,0.862868392830095
CAPS_Bootstrap,P29973,5,8,16,711,711,0.801868765095812,0.858031686360679
CoMap,P29973,5,8,16,711,711,0.5028129395218,0.509671307153473
DCA,P29973,5,8,16,711,711,0.813228332749779,0.83023892454838
GaussDCA,P29973,5,8,16,711,711,0.797879811125553,0.819499208734587
ZMIp,P29973,5,8,16,711,711,0.588491872741192,0.611722808110577
PSICOV,P29973,5,8,16,711,711,0.585152743407297,0.612180472248199
PHACE,P30038,0,8,16,2897,2897,0.868680883382034,0.887188135624579
CAPS,P30038,0,8,16,2897,2897,0.52625077612933,0.556766189823352
CAPS_Bootstrap,P30038,0,8,16,2897,2897,0.524827142548878,0.531928528047128
CoMap,P30038,0,8,16,2897,2897,0.509665170866413,0.527297071982624
DCA,P30038,0,8,16,2897,2897,0.783705877397603,0.800728827698286
GaussDCA,P30038,0,8,16,2897,2897,0.771393555925221,0.794530378008717
ZMIp,P30038,0,8,16,2897,2897,0.633993553137052,0.620644590581096
PSICOV,P30038,0,8,16,2897,2897,0.702165500620844,0.715656894820171
PHACE,P30038,5,8,16,1388,1388,0.813627407419709,0.830459905633956
CAPS,P30038,5,8,16,1388,1388,0.494820777516631,0.497719289568132
CAPS_Bootstrap,P30038,5,8,16,1388,1388,0.494149887051632,0.486511359755916
CoMap,P30038,5,8,16,1388,1388,0.509726224783862,0.527439159887071
DCA,P30038,5,8,16,1388,1388,0.735362908918766,0.757915063683041
GaussDCA,P30038,5,8,16,1388,1388,0.721280178391981,0.754554140579862
ZMIp,P30038,5,8,16,1388,1388,0.598939863299254,0.561452766247639
PSICOV,P30038,5,8,16,1388,1388,0.61352608608991,0.595923404148989
PHACE,P30040,0,8,16,1023,1023,0.792473978265292,0.810576941766816
CAPS,P30040,0,8,16,1023,1023,0.533799827811747,0.572979127169156
CAPS_Bootstrap,P30040,0,8,16,1023,1023,0.533800783351441,0.573225813142919
CoMap,P30040,0,8,16,1023,1023,0.503914846124666,0.512487401793903
DCA,P30040,0,8,16,1023,1023,0.706251809553294,0.706168391476539
GaussDCA,P30040,0,8,16,1023,1023,0.691768694417449,0.694374409292478
ZMIp,P30040,0,8,16,1023,1023,0.567213139817435,0.566411363245891
PSICOV,P30040,0,8,16,1023,1023,0.614121538915788,0.622725154544467
PHACE,P30040,5,8,16,359,359,0.664275572039324,0.666041712809126
CAPS,P30040,5,8,16,359,359,0.518144645060172,0.54361117448642
CAPS_Bootstrap,P30040,5,8,16,359,359,0.518121367773372,0.542836487518633
CoMap,P30040,5,8,16,359,359,0.504178272980501,0.513541692161858
DCA,P30040,5,8,16,359,359,0.686672201488196,0.671932822693159
GaussDCA,P30040,5,8,16,359,359,0.653176185783785,0.654980667563461
ZMIp,P30040,5,8,16,359,359,0.49491391283432,0.504950350113335
PSICOV,P30040,5,8,16,359,359,0.519952514334929,0.54435162007853
PHACE,P30084,0,8,16,1331,1331,0.931157323964569,0.943471225122138
CAPS,P30084,0,8,16,1331,1331,0.597889375528136,0.661337385601307
CAPS_Bootstrap,P30084,0,8,16,1331,1331,0.596812923743523,0.648852688428206
CoMap,P30084,0,8,16,1331,1331,0.510524334188888,0.528423099228865
DCA,P30084,0,8,16,1331,1331,0.82288840181061,0.835793478231455
GaussDCA,P30084,0,8,16,1331,1331,0.809703419752411,0.825712414595417
ZMIp,P30084,0,8,16,1331,1331,0.694946434246408,0.686384707973442
PSICOV,P30084,0,8,16,1331,1331,0.687897283807896,0.705456928421535
PHACE,P30084,5,8,16,578,578,0.843569281976988,0.863383474673514
CAPS,P30084,5,8,16,578,578,0.550530704852672,0.593877567459451
CAPS_Bootstrap,P30084,5,8,16,578,578,0.549887154128902,0.582849487287804
CoMap,P30084,5,8,16,578,578,0.509518564193436,0.525436822273823
DCA,P30084,5,8,16,578,578,0.78185725745621,0.797347186510683
GaussDCA,P30084,5,8,16,578,578,0.772084266232446,0.791775153178286
ZMIp,P30084,5,8,16,578,578,0.606494175117635,0.592733122354016
PSICOV,P30084,5,8,16,578,578,0.562381017947582,0.562870202734059
PHACE,P30085,0,8,16,920,920,0.78540997164461,0.821318963279997
CAPS,P30085,0,8,16,920,920,0.553536153119093,0.593694904322577
CAPS_Bootstrap,P30085,0,8,16,920,920,0.552250118147448,0.577438430359803
CoMap,P30085,0,8,16,920,920,0.509782608695652,0.527570212306108
DCA,P30085,0,8,16,920,920,0.7712677221172,0.790775082429433
GaussDCA,P30085,0,8,16,920,920,0.769188327032136,0.795258259177178
ZMIp,P30085,0,8,16,920,920,0.625970581285444,0.63436189492328
PSICOV,P30085,0,8,16,920,920,0.664744210775047,0.683206796783699
PHACE,P30085,5,8,16,312,312,0.591664612097304,0.671387063136125
CAPS,P30085,5,8,16,312,312,0.51491617357002,0.53783135963112
CAPS_Bootstrap,P30085,5,8,16,312,312,0.513965935239974,0.517394126501934
CoMap,P30085,5,8,16,312,312,0.511217948717949,0.530855009911596
DCA,P30085,5,8,16,312,312,0.736963757396449,0.758276329389564
GaussDCA,P30085,5,8,16,312,312,0.730050131492438,0.771190461646644
ZMIp,P30085,5,8,16,312,312,0.586713099934254,0.588282791605155
PSICOV,P30085,5,8,16,312,312,0.530099441157133,0.520688763840332
PHACE,P30153,0,8,16,3006,3006,0.969295385720015,0.975425890928674
CAPS,P30153,0,8,16,3006,3006,0.631372650573769,0.704484016270439
CAPS_Bootstrap,P30153,0,8,16,3006,3006,0.631002742795624,0.700021662294013
CoMap,P30153,0,8,16,3006,3006,0.507984031936128,0.523305577430804
DCA,P30153,0,8,16,3006,3006,0.810547014199588,0.820756534700762
GaussDCA,P30153,0,8,16,3006,3006,0.79749870407776,0.810790010177673
ZMIp,P30153,0,8,16,3006,3006,0.601304155937405,0.594528797973244
PSICOV,P30153,0,8,16,3006,3006,0.696544203675151,0.689511185170891
PHACE,P30153,5,8,16,1030,1030,0.930383636535018,0.944280251540786
CAPS,P30153,5,8,16,1030,1030,0.583444716749929,0.646871689235945
CAPS_Bootstrap,P30153,5,8,16,1030,1030,0.583419737958337,0.645108704164515
CoMap,P30153,5,8,16,1030,1030,0.503883495145631,0.512727832977946
DCA,P30153,5,8,16,1030,1030,0.784856254123857,0.781101755155652
GaussDCA,P30153,5,8,16,1030,1030,0.767859364690357,0.770359092292155
ZMIp,P30153,5,8,16,1030,1030,0.55466867753794,0.541513353968
PSICOV,P30153,5,8,16,1030,1030,0.63327552078424,0.616047606323999
PHACE,P30531,0,8,16,2789,2789,0.815187553006542,0.857406193538332
CAPS,P30531,0,8,16,2789,2789,0.560537279516247,0.614881252831251
CAPS_Bootstrap,P30531,0,8,16,2789,2789,0.560169278967043,0.607931001845728
CoMap,P30531,0,8,16,2789,2789,0.508609991539523,0.524724655565256
DCA,P30531,0,8,16,2789,2789,0.748433024735678,0.753147071648366
GaussDCA,P30531,0,8,16,2789,2789,0.725756413076469,0.734020747959259
ZMIp,P30531,0,8,16,2789,2789,0.599942071249793,0.584238518370705
PSICOV,P30531,0,8,16,2789,2789,0.644977689203385,0.648588915833237
PHACE,P30531,5,8,16,998,998,0.619515082268745,0.665174750807435
CAPS,P30531,5,8,16,998,998,0.512086798848198,0.530694213501527
CAPS_Bootstrap,P30531,5,8,16,998,998,0.511963807374268,0.523495188629065
CoMap,P30531,5,8,16,998,998,0.507020554134321,0.520910218015244
DCA,P30531,5,8,16,998,998,0.675813550949596,0.678911007470652
GaussDCA,P30531,5,8,16,998,998,0.659615824836044,0.667969471178524
ZMIp,P30531,5,8,16,998,998,0.528960727065354,0.516267984863204
PSICOV,P30531,5,8,16,998,998,0.558799964658777,0.546888721412704
PHACE,P30556,0,8,16,1390,1390,0.726970394907098,0.722281464532281
CAPS,P30556,0,8,16,1390,1390,0.505032865793696,0.512740645852747
CAPS_Bootstrap,P30556,0,8,16,1390,1390,0.505025361006159,0.511986103476308
CoMap,P30556,0,8,16,1390,1390,0.504683504994565,0.514956461580747
DCA,P30556,0,8,16,1390,1390,0.690455462967755,0.686129912125584
